Group,vals
i_detail,-0.15707757104826975
i_detail,-0.002366168068522967
i_detail,-0.15304506500748613
i_detail,0.29036013103916797
i_detail,0.009794328264434948
i_detail,0.20804091224202947
i_detail,-0.09057418441662808
i_detail,-0.10418355911153199
i_detail,-0.10613866214588594
i_detail,-0.11509354987795521
i_detail,-0.11048459703098217
i_detail,-0.02577297807819818
i_detail,0.09406751743268475
i_detail,0.06493692886218008
i_detail,-0.09248616631770834
i_detail,0.10401255988277074
i_detail,-0.23588431555742206
i_detail,-0.014511247756617083
i_detail,-0.15470086079547543
i_detail,0.23137878445367274
i_detail,0.016697828603930105
i_detail,-0.404799225339756
i_detail,0.010793532340683282
i_detail,-0.018612250573939757
i_detail,0.07528967869943967
i_detail,-0.18606905492882608
i_detail,-0.06385693279654116
i_detail,-0.02845720049502278
i_detail,0.39819751457494
i_detail,-0.16825196332234935
i_detail,-0.3249704680429343
i_detail,0.37849865547395967
i_detail,-0.0931788696116994
i_detail,0.18510081166602432
i_detail,0.18969414542175483
i_detail,-0.21523444606073128
i_detail,-0.13513753301201437
i_detail,-0.009840174453114733
i_detail,-0.4594335026974463
i_detail,-0.23936794850473317
i_detail,0.28487922966988355
i_detail,-0.13633955896624236
i_detail,-0.15311605570072334
i_detail,-0.029362774577971325
i_detail,-0.08592729456309452
i_detail,-0.24784506035323212
i_detail,0.20518586186869475
